,Country,Track Name,Artist Name,Album Name,Popularity,Date,Markets,Danceability,Acousticness,duration,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,TSignature,Positiveness
150,ARG,Columbia,Quevedo,Columbia,95,7/7/2023,AR,0.668,0.369,186000,0.712,2.13e-05,5,0.108,-5.927,1,0.0381,100.02,4,0.264
151,ARG,LALA,Myke Towers,LA VIDA ES UNA,97,3/23/2023,AR,0.708,0.0739,197920,0.737,0.00162,1,0.0955,-4.045,1,0.0436,91.986,4,0.607
152,ARG,Exclusive.mp3,Emilia,.mp3,70,11/3/2023,AR,0.858,0.106,120600,0.677,0,8,0.246,-4.294,1,0.118,100.046,4,0.584
153,ARG,Toy en el Mic,Bizarrap,en dormir sin Madrid,87,10/4/2023,AR,0.73,0.464,143998,0.423,0,8,0.202,-10.953,0,0.145,100.941,4,0.91
154,ARG,Ahi Ahi,El negro tecla,Ahi Ahi,77,12/8/2021,AR,0.781,0.373,176797,0.573,0,7,0.117,-6.439,0,0.107,89.911,4,0.516
155,ARG,Los del Espacio,LIT killah,Los del Espacio,88,6/1/2023,AR,0.813,0.107,338000,0.682,0,0,0.108,-3.598,1,0.0402,120.011,4,0.634
156,ARG,Rara Vez,Taiu,Rara Vez,89,2/8/2023,AR,0.838,0.176,128677,0.708,0,5,0.343,-4.668,0,0.166,119.984,4,0.96
157,ARG,No_Se_Ve.mp3,Emilia,.mp3,65,11/3/2023,AR,0.765,0.0892,203636,0.659,3.83e-05,11,0.149,-5.059,0,0.0825,132.066,4,0.567
158,ARG,DIME SI ERES FELIZ VOL.2,BM,DIME SI ERES FELIZ VOL.2,79,8/30/2023,AR,0.713,0.396,158047,0.445,0,9,0.247,-9.624,1,0.0391,89.896,4,0.693
159,ARG,DISPARA ***,Nicki Nicole,ALMA,81,5/18/2023,AR,0.81,0.48,143936,0.657,0,1,0.108,-2.978,1,0.155,89.972,4,0.698
160,ARG,Salgo a Bailar,FMK,Salgo a Bailar,79,7/14/2023,AR,0.73,0.012,157830,0.656,0,10,0.0872,-2.628,1,0.0454,137.829,3,0.694
161,ARG,QUE ME FALTE TODO,Luck Ra,QUE ME FALTE TODO,69,10/26/2023,AR,0.73,0.0935,165919,0.854,0,3,0.688,-5.115,0,0.0515,148.038,4,0.966
162,ARG,No soy Eterno,Bizarrap,en dormir sin Madrid,86,10/4/2023,AR,0.564,0.44,152903,0.402,6.25e-05,2,0.308,-6.488,0,0.329,121.45,4,0.628
163,ARG,ATORRANTE - con Los Palmeras,Emanero,ATORRANTE - con Los Palmeras,78,7/8/2023,AR,0.667,0.262,252348,0.604,0,6,0.0842,-5.119,0,0.128,81.869,4,0.7
164,ARG,Classy 101,Feid,Classy 101,93,3/31/2023,AR,0.859,0.145,195987,0.658,0,11,0.12,-4.79,1,0.159,100.065,4,0.672
165,ARG,ASI ES LA VIDA,Enrique Iglesias,ASI ES LA VIDA,83,9/28/2023,AR,0.823,0.688,172096,0.882,1.7e-06,3,0.107,-3.513,0,0.0556,128.044,4,0.963
166,ARG,Holanda,Jhayco,Holanda,92,7/28/2023,AR,0.831,0.277,231693,0.759,0,1,0.125,-3.627,0,0.0502,107.961,4,0.244
167,ARG,Entre Beso y Beso,Ke Personajes,Entre Beso y Beso,78,8/30/2023,AR,0.729,0.57,153488,0.868,0,10,0.206,-1.669,0,0.0536,85.962,4,0.906
168,ARG,Dale Mecha,Mesita,Dale Mecha,77,5/2/2023,AR,0.623,0.3,150829,0.636,0,4,0.106,-4.36,0,0.431,146.286,3,0.441
169,ARG,Luck Ra | Mission 15,Alan Gomez,Luck Ra | Mission 15,78,5/17/2023,AR,0.691,0.177,133285,0.728,0,4,0.171,-5.722,0,0.0986,160.02,4,0.814
170,ARG,DISCOTEKA (feat. Locura Mix),The La Planta,DISCOTEKA (feat. Locura Mix),78,2/16/2023,AR,0.822,0.178,204481,0.519,0,9,0.0814,-7.183,1,0.136,89.962,4,0.779
171,ARG,Chulo pt.2,Bad Gyal,Chulo pt.2,90,6/22/2023,AR,0.852,0.0602,219333,0.881,6.44e-06,5,0.0682,-2.546,0,0.126,96.984,4,0.556
172,ARG,En La Intimidad | CROSSOVER #1,Big One,En La Intimidad | CROSSOVER #1,80,2/1/2023,AR,0.804,0.0924,172118,0.555,0,1,0.0699,-4.991,1,0.107,89.946,4,0.64
173,ARG,UN PREVIEW,Bad Bunny,nadie sabe lo que va a pasar mañana,87,10/13/2023,AR,0.795,0.0368,165582,0.815,3.82e-05,1,0.227,-3.322,1,0.0821,94.991,4,0.334
174,AUS,greedy,Tate McRae,greedy,100,9/15/2023,AR,0.75,0.256,131872,0.733,0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
175,AUS,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,10/26/2023,AR,0.596,0.0504,229478,0.658,0,0,0.127,-7.346,1,0.036,100.012,4,0.176
176,AUS,Paint The Town Red,Doja Cat,Scarlet,89,9/20/2023,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
177,AUS,Water,Tyla,Water,95,7/28/2023,AR,0.673,0.0856,200256,0.722,0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
178,AUS,Cruel Summer,Taylor Swift,Lover,99,8/23/2019,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
179,AUS,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan,93,8/25/2023,AR,0.429,0.554,227196,0.453,2e-06,0,0.102,-7.746,1,0.0459,77.639,4,0.155
180,AUS,Strangers,Kenya Grace,Strangers,98,9/1/2023,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
181,AUS,Something in the Orange,Zach Bryan,Something in the Orange,90,4/22/2022,AR,0.369,0.555,228013,0.192,8.35e-06,4,0.0954,-12.151,0,0.04,175.212,3,0.148
182,AUS,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,For All The Dogs,88,10/6/2023,AR,0.645,0.0377,319192,0.729,0,2,0.384,-4.56,1,0.0528,146.01,4,0.142
183,AUS,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),91,10/26/2023,AR,0.793,0.186,146437,0.512,3.81e-05,0,0.0889,-9.319,1,0.0338,109.994,4,0.0662
184,AUS,Last Night,Morgan Wallen,One Thing At A Time,86,3/3/2023,AR,0.492,0.467,163855,0.675,0,6,0.142,-5.456,1,0.0389,203.759,4,0.478
185,AUS,Agora Hills,Doja Cat,Scarlet,82,9/20/2023,AR,0.755,0.183,265360,0.687,0.000177,8,0.125,-6.247,0,0.101,123.01,4,0.381
186,AUS,Stick Season,Noah Kahan,Stick Season,89,10/14/2022,AR,0.662,0.782,182347,0.488,0,9,0.102,-6.894,1,0.0682,117.913,4,0.817
187,AUS,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,9/15/2023,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
188,AUS,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),94,5/25/2023,AR,0.671,0.0207,176579,0.845,0,11,0.329,-4.93,0,0.048,110.056,4,0.775
189,AUS,Sprinter,Dave,Sprinter,93,6/1/2023,AR,0.916,0.186,226383,0.583,0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
190,AUS,vampire,Olivia Rodrigo,GUTS,95,9/8/2023,AR,0.511,0.177,219724,0.532,0,5,0.291,-5.745,1,0.0578,138.005,4,0.35
191,AUS,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd,Popular (Music from the HBO Original Series),92,6/2/2023,AR,0.855,0.0569,215467,0.678,3.69e-05,1,0.412,-6.276,1,0.189,99.029,4,0.852
192,AUS,Lil Boo Thang,Paul Russell,Lil Boo Thang,86,8/18/2023,AR,0.85,0.152,114234,0.699,0,0,0.32,-3.292,1,0.0776,114.481,4,0.915
193,AUS,Fast Car,Luke Combs,Gettin' Old,89,3/24/2023,AR,0.712,0.186,265493,0.603,0,8,0.115,-5.52,1,0.0262,97.994,4,0.67
194,AUS,Daylight,David Kushner,Daylight,95,4/14/2023,AR,0.508,0.83,212954,0.43,0.000441,2,0.093,-9.475,0,0.0335,130.09,4,0.324
195,AUS,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),90,10/26/2023,AR,0.626,0.0656,279833,0.547,1.67e-05,4,0.149,-8.285,1,0.0342,109.946,4,0.192
196,AUS,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),91,10/26/2023,AR,0.629,0.345,180381,0.413,7.62e-05,7,0.0603,-13.178,1,0.055,77.983,4,0.306
197,AUS,Riptide,Vance Joy,Dream Your Life Away (Special Edition),83,9/9/2014,AR,0.484,0.431,204280,0.731,0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
198,AUS,One Of Your Girls,Troye Sivan,Something To Give Each Other,88,10/13/2023,AR,0.629,0.0878,181482,0.654,0.00655,11,0.22,-7.852,0,0.0584,93.034,4,0.799
199,AUS,Flowers,Miley Cyrus,Endless Summer Vacation,92,8/18/2023,AR,0.706,0.0584,200600,0.691,6.99e-05,0,0.0232,-4.775,1,0.0633,118.048,4,0.632
200,AUS,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",95,7/13/2023,AR,0.444,0.959,222370,0.0911,1.05e-06,0,0.098,-17.665,1,0.0307,78.403,4,0.142
201,AUS,As It Was,Harry Styles,Harry's House,95,5/20/2022,AR,0.52,0.342,167303,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662
202,AUS,Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),89,2/4/1977,AR,0.828,0.0644,257800,0.492,0.00428,0,0.128,-9.744,1,0.0276,120.151,4,0.789
203,AUS,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",91,5/13/2022,AR,0.704,0.0826,148486,0.797,0.000745,0,0.0546,-5.927,1,0.0475,139.994,4,0.825
204,AUS,Mr. Brightside,The Killers,Hot Fuss,88,2004,AR,0.352,0.00121,222973,0.911,0,1,0.0995,-5.23,1,0.0747,148.033,4,0.236
205,AUS,fukumean,Gunna,a Gift & a Curse,95,6/16/2023,AR,0.847,0.119,125040,0.622,0,1,0.285,-6.747,0,0.0903,130.001,4,0.22
206,AUS,The Kind of Love We Make,Luke Combs,Growin' Up,83,6/24/2022,AR,0.608,0.0226,224427,0.745,6.47e-06,1,0.0942,-4.13,1,0.0277,102.025,4,0.464
207,AUS,Anti-Hero,Taylor Swift,Midnights,93,10/21/2022,AR,0.637,0.13,200690,0.643,1.8e-06,4,0.142,-6.571,1,0.0519,97.008,4,0.533
208,AUS,Standing Next to You,Jung Kook,GOLDEN,91,11/3/2023,AR,0.711,0.0447,206020,0.809,0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
209,AUS,Kill Bill,SZA,SOS,92,12/8/2022,AR,0.644,0.0521,153947,0.735,0.144,8,0.161,-5.747,1,0.0391,88.98,4,0.418
210,AUS,No Role Modelz,J. Cole,2014 Forest Hills Drive,91,12/9/2014,AR,0.69,0.324,292799,0.521,0,10,0.0534,-8.492,0,0.339,100.028,4,0.494
211,AUS,Calm Down (with Selena Gomez),Rema,Rave & Roses Ultra,81,4/27/2023,AR,0.799,0.429,239318,0.802,0.00128,11,0.171,-5.196,1,0.0371,107.008,4,0.811
212,AUS,Pink + White,Frank Ocean,Blonde,91,8/20/2016,AR,0.545,0.667,184516,0.545,5.48e-05,9,0.417,-7.362,1,0.107,159.94,3,0.549
213,AUS,The Night We Met,Lord Huron,Strange Trails,83,4/7/2015,CA,0.545,0.969,208212,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1
214,AUS,Chemical,Post Malone,Chemical,88,4/14/2023,AR,0.498,0.00136,184013,0.897,0,2,0.118,-4.907,1,0.045,169.902,4,0.373
215,AUS,Got Me Started,Troye Sivan,Something To Give Each Other,82,10/13/2023,AR,0.777,0.223,198448,0.686,0.00148,7,0.318,-6.498,0,0.0308,127.002,4,0.582
216,AUS,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),90,10/26/2023,AR,0.575,0.000418,231000,0.824,0.0214,2,0.0901,-4.823,1,0.038,94.971,4,0.292
217,AUS,Iris,The Goo Goo Dolls,Dizzy up the Girl,87,9/11/1998,AR,0.315,0.00125,289533,0.715,7.97e-06,11,0.0942,-8.072,0,0.0362,155.925,3,0.497
218,AUS,Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),88,10/26/2023,AR,0.699,0.198,171819,0.621,0,0,0.104,-8.739,1,0.0369,118.048,4,0.344
219,AUS,get him back!,Olivia Rodrigo,GUTS,91,9/8/2023,AR,0.546,0.0135,211141,0.846,0,5,0.607,-5.719,1,0.181,162.043,4,0.74
220,AUS,IDGAF (feat. Yeat),Drake,For All The Dogs,94,10/6/2023,AR,0.663,0.0464,260111,0.67,8.92e-05,8,0.205,-8.399,1,0.271,136.952,4,0.138
221,AUS,Heat Waves,Glass Animals,Dreamland,91,8/7/2020,AR,0.761,0.44,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531
222,AUS,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],90,6/23/2023,AR,0.77,0.519,109750,0.58,0.000127,0,0.233,-8.393,1,0.247,144.072,4,0.753
223,AUT,Blonde Chaya - Sped up,Amaru,Blonde Chaya (Sped up),80,9/8/2023,AR,0.717,0.297,181053,0.804,0.000104,7,0.11,-6.763,1,0.144,170.926,4,0.832
224,AUT,greedy,Tate McRae,greedy,100,9/15/2023,AR,0.75,0.256,131872,0.733,0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
225,AUT,Strangers,Kenya Grace,Strangers,98,9/1/2023,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
226,AUT,Vois sur ton chemin - Techno Mix,BENNETT,Vois sur ton chemin (Techno Mix),91,8/4/2023,AR,0.634,0.0908,178156,0.824,0.0711,2,0.119,-3.394,0,0.047,137.959,4,0.371
227,AUT,Ms. Jackson,Pashanim,Ms. Jackson,82,8/24/2023,AR,0.774,0.163,147587,0.7,3.24e-05,1,0.169,-7.334,1,0.266,81.99,4,0.624
228,AUT,Paint The Town Red,Doja Cat,Scarlet,89,9/20/2023,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
229,AUT,By My Side,Solven,By My Side,49,11/3/2023,AR,0.658,0.0494,144390,0.845,0.0144,10,0.236,-6.785,0,0.0584,123.125,4,0.157
230,AUT,9 bis 9,SIRA,9 bis 9,82,5/5/2023,AR,0.767,0.364,131524,0.539,0.0397,4,0.0772,-8.518,0,0.0629,128.055,4,0.368
231,AUT,2 Germans (feat. Gzuz),Luciano,2 Germans (feat. Gzuz),77,10/26/2023,AR,0.776,0.0283,149444,0.714,0,1,0.227,-5.705,1,0.335,161.015,4,0.433
232,AUT,Another Love,Tom Odell,Long Way Down (Deluxe),92,6/24/2013,AR,0.445,0.695,244360,0.537,1.65e-05,4,0.0944,-8.532,0,0.04,122.769,4,0.131
233,AUT,fix net normal,AUT of ORDA,fix net normal,57,10/20/2023,AR,0.561,0.156,185294,0.75,0,2,0.0575,-6.271,1,0.0559,152.933,3,0.713
234,AUT,Komet,Udo Lindenberg,Komet,80,1/19/2023,AR,0.55,0.285,167357,0.5,0,7,0.116,-5.779,0,0.045,115.016,4,0.351
235,AUT,ITALODISCO,The Kolors,ITALODISCO,83,5/5/2023,AR,0.885,0.00318,199512,0.579,0,11,0.0708,-5.14,0,0.0596,123.038,4,0.817
236,AUT,14 PASSENGER,reezy,NUR DAMIT DU WEISST,79,10/20/2023,AR,0.815,0.0987,146040,0.666,0.00353,3,0.102,-7.087,0,0.109,119.964,4,0.533
237,AUT,ANGST>LIEBE,Ellice,ANGST>LIEBE,75,10/13/2023,AR,0.735,0.459,179385,0.46,0.000704,7,0.108,-11.697,0,0.228,119.949,4,0.294
238,AUT,Feuer Wasser Sturm,Niclov,Feuer Wasser Sturm,79,8/25/2023,AR,0.822,0.443,136552,0.74,0.000893,5,0.0769,-9.163,1,0.0739,145.066,4,0.454
239,AUT,Daylight,David Kushner,Daylight,95,4/14/2023,AR,0.508,0.83,212954,0.43,0.000441,2,0.093,-9.475,0,0.0335,130.09,4,0.324
240,AUT,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,10/26/2023,AR,0.596,0.0504,229478,0.658,0,0,0.127,-7.346,1,0.036,100.012,4,0.176
241,AUT,Not Fair,Niklas Dee,Not Fair,59,6/30/2023,US,0.733,0.0294,163034,0.976,7.12e-05,5,0.25,-5.305,1,0.045,144.989,4,0.523
242,AUT,vampire,Olivia Rodrigo,GUTS,95,9/8/2023,AR,0.511,0.177,219724,0.532,0,5,0.291,-5.745,1,0.0578,138.005,4,0.35
243,AUT,Cruel Summer,Taylor Swift,Lover,99,8/23/2019,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
244,AUT,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,70,7/7/2023,AR,0.733,0.212,265960,0.598,3.71e-06,2,0.156,-8.228,1,0.0278,107.732,4,0.935
245,AUT,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,86,10/28/1994,AR,0.336,0.164,241107,0.627,0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
246,AUT,Now And Then,The Beatles,Now And Then,84,11/2/2023,AR,0.442,0.238,248333,0.605,6.44e-05,4,0.307,-4.639,0,0.0284,87.194,4,0.358
247,AUT,The Night We Met,Lord Huron,Strange Trails,83,4/7/2015,CA,0.545,0.969,208212,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1
248,AUT,In der Nacht,01099,Blaue Stunden,67,11/3/2023,AR,0.897,0.417,179154,0.566,0.00364,5,0.214,-9.271,1,0.039,120.05,4,0.36
249,AUT,ARKHAM ASYLUM,Capital Bra,ARKHAM ASYLUM,68,11/2/2023,AR,0.546,0.481,248000,0.679,0,8,0.473,-5.652,1,0.539,92.656,4,0.525
250,AUT,Crash Dummy,BHZ,Crash Dummy,66,11/3/2023,AR,0.622,0.0502,172137,0.715,1.25e-05,1,0.0766,-6.363,0,0.088,147.106,4,0.306
251,AUT,Take it,Jazeek,Take it,77,9/22/2023,AR,0.739,0.0262,172105,0.668,0.251,1,0.248,-7.237,0,0.0471,114.045,4,0.579
252,AUT,Wenn du lächelst,Milano,Wenn du lächelst,73,10/23/2023,AR,0.693,0.348,123887,0.535,0,5,0.222,-7.875,1,0.0579,98.092,4,0.442
253,AUT,Mockingbird,Eminem,Encore (Deluxe Version),90,11/12/2004,AR,0.637,0.209,250760,0.678,0,0,0.156,-3.798,1,0.266,84.039,4,0.254
254,AUT,Anders,01099,Blaue Stunden,58,11/3/2023,AR,0.743,0.527,155021,0.809,0.632,8,0.102,-7.924,0,0.214,75.035,4,0.342
255,AUT,Water,Tyla,Water,95,7/28/2023,AR,0.673,0.0856,200256,0.722,0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
256,AUT,Sprinter,Dave,Sprinter,93,6/1/2023,AR,0.916,0.186,226383,0.583,0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
257,AUT,ecstacy (slowed),SUICIDAL-IDOL,ecstacy (slowed),90,6/6/2023,AR,0.551,0.0173,119120,0.677,0,2,0.381,-7.311,1,0.0665,106.414,4,0.195
258,AUT,Push Up - Main Edit,Creeds,Push Up (Main Edit),85,3/31/2023,AR,0.767,0.209,139300,0.83,0.836,7,0.0582,-8.78,1,0.206,75.023,4,0.187
259,AUT,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,9/15/2023,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
260,AUT,fukumean,Gunna,a Gift & a Curse,95,6/16/2023,AR,0.847,0.119,125040,0.622,0,1,0.285,-6.747,0,0.0903,130.001,4,0.22
261,AUT,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,87,10/9/2012,AR,0.633,0.0267,258432,0.927,0,2,0.0986,-4.468,1,0.0839,146.097,4,0.88
262,BLR,Haunted House,Aarne,AA LANGUAGE 2,67,10/27/2023,AR,0.905,0.0349,153600,0.726,0.00963,8,0.138,-4.096,0,0.0543,150.031,4,0.677
263,BLR,Standing Next to You,Jung Kook,GOLDEN,91,11/3/2023,AR,0.711,0.0447,206020,0.809,0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
264,BLR,na Circus,FRIENDLY THUG 52 NGG,Cristoforo Colombo,58,11/3/2023,AR,0.811,0.252,190413,0.494,5.87e-06,1,0.0935,-8.24,1,0.304,120.985,4,0.217
265,BLR,F*CK OFF,NEWLIGHTCHILD,F*CK OFF,65,9/8/2023,AR,0.566,0.000639,103311,0.67,0,9,0.213,-3.531,1,0.0401,150.791,4,0.337
266,BLR,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,82,11/3/2023,AR,0.79,0.312,183551,0.831,0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
267,BLR,4 ur girl,Aarne,AA LANGUAGE 2,65,10/27/2023,AR,0.839,0.105,175522,0.745,0,3,0.141,-5.651,0,0.139,133.968,4,0.618
268,BLR,Legit Check,FRIENDLY THUG 52 NGG,Cristoforo Colombo,57,11/3/2023,AR,0.792,0.516,157200,0.562,0,10,0.103,-9.149,0,0.445,99.904,4,0.662
269,BLR,DANCE FLOOR,NEWLIGHTCHILD,IN MY DNA,62,7/21/2023,AR,0.68,0.0174,106667,0.732,0,9,0.337,-4.688,1,0.269,134.904,4,0.515
270,BLR,Love Me Again,V,Layover,90,8/11/2023,AR,0.633,0.183,182293,0.607,1.38e-06,0,0.167,-6.182,0,0.0532,74.029,4,0.363
271,BLR,9mm,Memphis Cult,Memphis Cult Vol. 6,15,2/23/2023,AR,0.737,0.00322,86710,0.915,2.58e-05,0,0.084,-2.749,1,0.0412,154.964,4,0.304
272,BLR,3D (feat. Jack Harlow),Jung Kook,3D : The Remixes,89,10/2/2023,AR,0.853,0.0322,201812,0.824,0,1,0.0859,-3.287,1,0.103,108.044,4,0.888
273,BLR,Sold Out,FRIENDLY THUG 52 NGG,Cristoforo Colombo,57,11/3/2023,AR,0.858,0.101,153443,0.562,0,1,0.113,-7.201,1,0.254,121.89,4,0.365
274,BLR,ASTRO,Slowboy,ASTRO,63,9/8/2023,AR,0.599,0.00192,144138,0.832,0.000941,8,0.215,-4.114,1,0.0484,110.02,4,0.4
275,BLR,CRANKI,Toxi$,MIND UP!,63,7/8/2022,AR,0.779,0.121,110638,0.49,3.7e-05,8,0.112,-6.787,0,0.0629,140.877,4,0.399
276,BLR,Never Broke Again,xxxmanera,Never Broke Again,64,4/8/2022,AR,0.643,0.0126,108069,0.573,0,1,0.201,-6.992,1,0.0466,139.94,4,0.7
277,BLR,Paint The Town Red,Doja Cat,Scarlet,89,9/20/2023,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
278,BRA,Let's Go 4,Dj GBR,Let's Go 4,89,8/29/2023,AR,0.782,0.123,641941,0.631,0,10,0.0808,-8.473,0,0.592,113.427,5,0.866
279,BRA,Baile do Bruxo,Tropa do Bruxo,Baile do Bruxo,86,9/29/2023,AR,0.734,0.889,221538,0.228,0.00642,7,0.102,-4.731,0,0.53,162.524,5,0.522
280,BRA,Daqui pra Sempre,Manu,Daqui pra Sempre,85,9/22/2023,AR,0.571,0.21,202644,0.95,0,7,0.958,-2.893,0,0.09,159.881,4,0.543
281,BRA,Canudinho - Ao Vivo,Gusttavo Lima,Canudinho (Ao Vivo),88,8/30/2023,AR,0.706,0.242,124512,0.866,0,4,0.381,-3.337,1,0.075,166.985,4,0.91
282,BRA,Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris,Faz um Vuk Vuk (Teto Espelhado),88,7/20/2023,AR,0.92,0.504,138462,0.413,0.0514,7,0.133,-7.901,0,0.0752,130.078,4,0.679
283,BRA,DENTRO DA HILUX,Luan Pereira,DENTRO DA HILUX,87,8/24/2023,AR,0.73,0.143,162993,0.517,0,6,0.0979,-7.079,0,0.159,129.987,4,0.362
284,BRA,Dois Fugitivos - Ao Vivo,Simone Mendes,Cintilante (Ao Vivo / Vol.2),71,10/20/2023,AR,0.664,0.33,173370,0.839,0,4,0.94,-3.379,0,0.0393,109.984,4,0.48
285,BRA,Lapada Dela - Ao Vivo,Grupo Menos É Mais,Confia (Ao Vivo),87,1/20/2023,AR,0.691,0.708,159323,0.752,6.07e-06,4,0.912,-6.796,0,0.157,167.073,4,0.684
286,BRA,Piloto,Flora Matos,Piloto,84,6/12/2018,AR,0.789,0.97,197538,0.642,0.803,0,0.106,-8.631,0,0.0379,130.021,4,0.894
287,BRA,MONTAGEM ANOS 2000,DJ Arana,A.Mago - Playlist do Mago,85,9/7/2023,AR,0.53,0.0458,178081,0.783,0.000102,3,0.117,-5.737,1,0.334,126.708,4,0.554
288,BRA,Toca o Trompete,Felipe Amorim,Cadê o After? Pt. 1,86,7/21/2023,AR,0.947,0.424,163200,0.75,4.76e-05,6,0.0845,-0.855,0,0.0534,124.993,4,0.961
289,BRA,Pane no Sistema,GREGO,Pane no Sistema,79,10/6/2023,AR,0.739,0.424,214091,0.978,0,8,0.264,-2.617,1,0.0477,175.96,4,0.958
290,BRA,Mala dos Porta-Mala - Ao Vivo,Gusttavo Lima,Mala dos Porta-Mala (Ao Vivo),86,7/8/2023,AR,0.657,0.636,153237,0.778,0,7,0.356,-4.439,1,0.0587,156.144,4,0.733
291,BRA,Nosso Quadro,AgroPlay,Nosso Quadro,80,2/2/2023,AR,0.691,0.338,173698,0.708,0,9,0.311,-4.821,1,0.195,160.018,4,0.602
292,BRA,Furduncinho do Rogerinho,MC Rogerinho,Furduncinho do Rogerinho,84,7/27/2023,AR,0.895,0.205,179702,0.562,0.00906,11,0.0294,-4.946,0,0.0461,125.021,4,0.961
293,BRA,Manda um Oi - Ao Vivo,Guilherme & Benuto,Manda um Oi (Ao Vivo),84,5/11/2023,AR,0.529,0.444,166491,0.87,0,1,0.692,-3.463,0,0.0942,147.778,4,0.384
294,BRA,Quase Algo - Ao Vivo,Henrique & Juliano,To Be (Ao Vivo Em Nova Iorque EP1),83,9/15/2023,AR,0.359,0.39,178251,0.76,0,10,0.247,-4.632,1,0.0513,154.136,4,0.496
295,BRA,Ballena,Vulgo FK,Perdas & Ganhos,83,7/14/2023,AR,0.664,0.307,200000,0.508,0,9,0.126,-7.684,0,0.33,120.313,4,0.228
296,BRA,Fode Bem,Felipe Amorim,Fode Bem,74,7/19/2023,AR,0.884,0.318,136615,0.762,0.000237,4,0.0857,-2.344,0,0.0452,129.989,4,0.962
297,BRA,Seu Brilho Sumiu - Ao Vivo,Israel & Rodolffo,"Let's Bora, Vol. 2 (Ao Vivo)",82,3/2/2023,AR,0.625,0.309,168840,0.916,0,6,0.906,-3.704,1,0.0461,153.664,4,0.746
298,BRA,Tengo,Juliette,Ciclone,68,8/25/2023,AR,0.729,0.25,129692,0.855,0,3,0.143,-4.405,0,0.0521,129.964,4,0.943
